recommended_uplift_pct
0.0
0.050000000000000266
0.0
0.050000000000000266
-0.15000000000000002
0.0
0.050000000000000266
0.0
0.050000000000000266
0.050000000000000266
0.050000000000000266
0.0
-0.050000000000000044
0.0
0.0
0.050000000000000266
0.0
0.0
0.0
0.0
0.050000000000000266
0.0
0.0
0.050000000000000266
0.0
0.050000000000000266
0.0
0.0
0.0
0.0
0.0
0.050000000000000266
0.0
0.050000000000000266
0.050000000000000266
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.050000000000000044
0.0
0.050000000000000266
0.0
-0.050000000000000044
-0.050000000000000044
0.050000000000000266
0.0
0.0
0.0
0.0
0.050000000000000266
0.0
0.050000000000000266
0.0
0.0
0.050000000000000266
0.050000000000000266
0.15000000000000036
0.0
0.050000000000000266
0.0
0.0
0.0
0.0
0.10000000000000009
0.0
0.0
0.050000000000000266
0.0
-0.050000000000000044
0.050000000000000266
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.050000000000000266
0.050000000000000266
-0.050000000000000044
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.15000000000000036
0.0
0.050000000000000266
0.0
0.050000000000000266
-0.050000000000000044
0.0
0.0
0.0
0.050000000000000266
0.0
0.0
0.0
0.050000000000000266
0.0
0.0
0.0
-0.050000000000000044
0.0
-0.050000000000000044
0.050000000000000266
0.050000000000000266
-0.050000000000000044
0.0
0.0
-0.050000000000000044
-0.050000000000000044
0.0
0.0
0.0
0.050000000000000266
0.050000000000000266
0.15000000000000036
0.0
-0.050000000000000044
0.0
0.0
0.0
-0.050000000000000044
0.0
0.0
0.0
0.0
0.050000000000000266
0.0
0.0
0.050000000000000266
0.0
0.0
0.0
0.0
-0.050000000000000044
-0.050000000000000044
0.0
-0.050000000000000044
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.050000000000000266
0.0
0.0
0.0
0.0
0.0
0.050000000000000266
0.0
0.0
-0.050000000000000044
0.0
0.0
0.0
0.0
0.050000000000000266
0.0
0.0
0.15000000000000036
0.050000000000000266
0.0
0.0
0.0
0.0
-0.050000000000000044
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.050000000000000266
0.050000000000000266
0.0
